tract_id,county,city,disp_type,disp_descr,pop_2013,per_prewar,hburden_ch,emp_conc,hprice_ch,hrent_ch,new_mk_unt,lowinc_ch,lowinc_mig,pop_growth,lowinc_90,lowinc_00,lowinc_13,ed_90,ed_00,ed_13,renter_90,renter_00,renter_13,white_90,white_00,white_13,ed90_00,ed00_13,medinc_90,medinc_00,medinc_13,inc_ch90_00,inc_ch00_13,mkt_ch90_13,mkt_ch00_13,price90_00,price00_13,value90_00,value00_13,gent90_00,gent00_13,mig_09,mig_13
6013304004,Contra Costa,Contra Costa County Unincorporated,5,MHI - Not losing LI households or very early stages of displacement,3866,0.0,-52,641,-18.8,15.3,185,-72,-4.1,-0.6,23.7,25.4,18.8,22.6,25.1,40.0,14.4,13.0,4.3,14.0,20.4,7.1,2.5,14.9,109043,115679,118006,6.1,2.0,43.6,10.3,-6.6,-18.8,-20.2,23.3,0,0,4.1,0.0
6013304005,Contra Costa,Contra Costa County Unincorporated,5,MHI - Not losing LI households or very early stages of displacement,6453,6.1,-7,39,0.9,30.2,1338,305,1.6,253.2,23.7,25.4,24.0,22.6,25.1,26.2,14.5,13.0,19.0,14.0,20.4,33.1,2.6,1.0,109043,115679,116347,6.1,0.6,43.6,63.8,-15.4,0.9,-20.2,-34.1,0,0,4.1,5.7
6013305000,Contra Costa,Antioch,3,LI - Undergoing displacement,6481,40.4,-273,1717,-22.1,22.3,64,-135,-9.5,0.0,70.0,74.2,70.7,8.5,6.5,7.0,66.0,66.7,78.3,31.7,48.8,66.0,-2.0,0.5,41305,42784,36797,3.6,-14.0,0.0,2.5,-4.0,-22.1,-10.5,-3.9,0,0,24.0,14.5
6013306002,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,3037,3.1,26,473,-24.8,29.9,0,35,-2.4,-4.9,38.6,45.7,49.9,12.2,12.2,17.4,16.3,15.9,14.4,18.8,35.4,48.0,0.0,5.2,80251,77693,65102,-3.2,-16.2,15.2,0.0,25.3,-24.8,-22.1,-24.1,0,0,8.6,6.2
6013306003,Contra Costa,Antioch,2,LI - At risk of gentrification or displacement,5369,33.7,-152,1807,-27.7,35.6,123,74,0.9,13.2,52.8,59.4,62.0,11.1,12.4,14.2,34.9,40.2,45.9,20.9,32.8,62.6,1.3,1.8,59888,59673,43237,-0.4,-27.5,0.4,6.5,-6.3,-27.7,-13.0,-5.4,0,0,10.5,11.3
6013306004,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,3058,4.0,-137,1064,-23.9,31.3,0,-61,-3.6,-10.7,52.8,59.4,60.5,11.1,12.4,15.1,34.8,40.2,55.3,20.9,32.8,54.8,1.3,2.8,59888,59673,49259,-0.4,-17.5,3.3,0.0,-11.6,-23.9,-13.0,1.6,0,0,10.5,6.8
6013307101,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,4272,3.9,-58,978,-19.9,23.1,36,158,1.9,-3.8,33.1,37.3,49.4,15.4,10.8,13.4,20.6,25.3,35.2,18.7,30.7,55.6,-4.6,2.6,88774,85172,65472,-4.1,-23.1,9.0,2.3,1.3,-19.9,-13.2,-19.3,0,0,8.1,10.0
6013307102,Contra Costa,Antioch,2,LI - At risk of gentrification or displacement,5072,36.1,-166,838,-12.8,37.8,74,27,-3.7,1.1,55.6,60.2,66.3,9.3,7.9,4.9,42.3,43.3,49.7,23.9,45.9,62.5,-1.4,-3.0,57133,57056,45512,-0.1,-20.2,0.0,3.9,-7.1,-12.8,-7.6,-20.1,0,0,15.0,11.3
6013307201,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,3020,2.4,8,2660,-15.1,10.5,225,230,8.5,-0.3,59.2,58.1,71.4,8.7,5.2,10.0,46.0,47.2,51.1,28.7,54.7,70.2,-3.5,4.8,49217,60750,34167,23.4,-43.8,0.0,19.1,12.9,-15.1,-16.2,-10.1,0,0,11.2,19.7
6013307202,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,3832,1.5,-12,2483,-37.8,12.8,0,-13,-5.7,-14.7,66.9,74.3,83.2,7.1,5.3,8.5,77.3,74.3,81.4,33.2,66.5,84.4,-1.8,3.2,45404,44362,30691,-2.3,-30.8,40.3,0.0,-3.3,-37.8,-38.0,-23.8,0,0,18.2,12.5
6013307204,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,4066,2.4,43,811,-18.1,29.6,27,252,2.8,-8.5,30.3,39.2,59.6,13.5,11.2,11.0,19.5,18.0,25.2,20.7,37.8,62.2,-2.3,-0.2,85527,81358,52702,-4.9,-35.2,12.1,1.9,-3.6,-18.1,-12.3,-17.2,0,0,1.5,4.4
6013307205,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,6440,2.3,-11,1266,-22.3,16.4,0,-6,2.2,-10.1,50.3,52.8,60.0,14.2,15.5,17.0,49.6,51.1,51.4,23.2,43.1,67.0,1.3,1.6,63742,64160,54830,0.7,-14.5,8.1,0.0,4.0,-22.3,-19.3,-20.4,0,0,8.4,10.6
6013308001,Contra Costa,Antioch,1,LI - Not losing LI households or very early stages of displacement,7236,10.2,-44,1829,-14.5,41.7,108,322,-2.6,-4.2,31.9,38.2,53.0,13.0,14.7,12.7,20.1,20.6,33.6,18.6,33.6,52.9,1.7,-2.0,86805,86632,59783,-0.2,-31.0,1.9,4.1,1.2,-14.5,-9.3,-20.4,0,0,9.7,7.1
6013308002,Contra Costa,Antioch,5,MHI - Not losing LI households or very early stages of displacement,4245,1.6,3,404,-21.6,42.7,255,24,2.5,0.9,18.7,19.2,20.0,27.8,27.8,28.0,7.8,8.6,13.3,26.2,43.5,57.1,0.0,0.2,96848,110156,101409,13.7,-7.9,32.9,17.4,-6.8,-21.6,-16.6,-16.8,0,0,2.5,5.0
6013309000,Contra Costa,Pittsburg,1,LI - Not losing LI households or very early stages of displacement,2669,0.3,-15,338,-17.5,-3.6,0,38,-3.2,6.9,63.8,44.1,46.8,12.1,29.1,25.6,51.2,36.5,32.5,66.3,63.8,75.9,17.0,-3.6,49011,81830,69022,67.0,-15.7,0.0,0.0,-5.6,-17.5,20.9,-21.9,0,0,8.9,5.7
6013310000,Contra Costa,Pittsburg,2,LI - At risk of gentrification or displacement,6569,34.5,-211,1085,11.0,41.6,327,124,-4.7,45.7,68.6,68.0,61.0,8.6,5.9,11.2,48.7,56.3,52.4,66.7,81.0,91.8,-2.7,5.3,41091,50491,47221,22.9,-6.5,5.1,18.8,-6.4,11.0,-15.2,34.9,0,0,14.7,10.0
6013311000,Contra Costa,Pittsburg,2,LI - At risk of gentrification or displacement,5182,23.2,-191,3075,-5.0,27.2,0,48,1.3,4.1,60.5,64.3,66.7,10.0,7.3,7.9,38.2,43.2,52.0,68.7,82.9,90.4,-2.7,0.6,54224,56269,48269,3.8,-14.2,6.0,0.0,-12.9,-5.0,-5.0,25.0,0,0,10.4,11.7
6013312000,Contra Costa,Pittsburg,1,LI - Not losing LI households or very early stages of displacement,2158,8.1,-21,2152,-10.8,105.8,0,-5,-1.3,-17.5,56.0,68.7,76.4,14.3,14.1,10.8,38.3,49.2,69.1,79.9,89.9,89.0,-0.2,-3.3,55872,36989,28672,-33.8,-22.5,0.0,0.0,-8.5,-10.8,-8.0,-15.8,0,0,13.4,12.1
6013313101,Contra Costa,Pittsburg,2,LI - At risk of gentrification or displacement,7440,3.1,-162,2445,-23.3,21.5,134,199,0.4,5.8,51.5,63.8,66.9,14.4,11.9,20.7,46.7,46.4,54.8,44.6,62.8,77.7,-2.6,8.8,62028,49229,42803,-20.6,-13.1,0.0,4.6,-0.9,-23.3,-19.4,-9.2,0,0,9.7,10.1
6013313102,Contra Costa,Pittsburg,1,LI - Not losing LI households or very early stages of displacement,4117,1.0,-71,2231,-20.0,25.9,19,12,-5.1,5.0,41.9,49.4,50.9,14.8,16.8,21.7,51.1,45.4,41.2,43.5,59.8,75.1,2.0,4.9,74639,69750,62770,-6.5,-10.0,0.0,1.3,-12.2,-20.0,-20.7,-4.5,0,0,10.0,4.9
6013313103,Contra Costa,Pittsburg,5,MHI - Not losing LI households or very early stages of displacement,7838,2.7,-74,113,-18.5,9.5,530,41,-3.4,32.6,31.5,44.4,37.5,22.1,17.8,20.8,34.3,38.4,38.5,35.3,51.3,71.7,-4.4,3.0,84507,79794,80547,-5.6,0.9,10.5,20.1,2.0,-18.5,-17.3,23.0,0,0,11.7,8.3
6013313203,Contra Costa,Pittsburg,1,LI - Not losing LI households or very early stages of displacement,3180,0.5,-35,142,-16.5,51.7,0,-17,-0.8,-13.5,35.4,42.7,49.4,18.7,16.1,12.9,32.3,30.3,27.2,44.7,60.8,71.4,-2.6,-3.2,80518,78300,61167,-2.8,-21.9,1.7,0.0,1.0,-16.5,-14.0,-4.9,0,0,11.8,11.0
6013313204,Contra Costa,Pittsburg,2,LI - At risk of gentrification or displacement,5404,16.9,-60,106,22.0,-0.4,150,220,-3.3,1.2,35.4,42.7,52.6,18.7,16.2,19.0,32.3,30.3,39.2,44.7,60.8,72.8,-2.6,2.9,80525,78304,58942,-2.8,-24.7,1.7,8.2,-2.1,22.0,-14.0,10.2,0,0,11.8,8.5
6013313205,Contra Costa,Pittsburg,7,MHI - Undergoing displacement,1959,2.3,-42,219,-18.2,84.7,26,-79,-8.9,8.3,40.7,46.9,28.8,10.1,9.7,17.3,29.8,29.0,11.2,58.8,75.4,77.9,-0.3,7.5,73758,73786,83915,0.0,13.7,0.0,4.8,0.5,-18.2,-14.6,5.3,0,0,11.9,3.0
6013313206,Contra Costa,Pittsburg,1,LI - Not losing LI households or very early stages of displacement,6319,8.0,-130,671,-28.9,48.9,0,30,-2.6,2.5,40.7,46.9,53.6,10.1,9.7,5.1,29.9,29.0,50.1,58.7,75.4,91.2,-0.3,-4.6,73758,73786,57788,0.0,-21.7,0.0,0.0,-21.1,-28.9,-14.6,-10.0,0,0,11.9,9.3
6013314102,Contra Costa,Pittsburg,1,LI - Not losing LI households or very early stages of displacement,5641,1.0,33,164,6.6,42.7,80,228,-0.3,-1.5,48.6,47.9,60.7,9.5,10.7,10.3,20.4,16.3,26.3,49.9,69.7,80.4,1.2,-0.4,64746,72417,49837,11.8,-31.2,23.2,4.5,-8.6,6.6,-14.3,-22.4,0,0,8.3,8.0
6013314103,Contra Costa,Contra Costa County Unincorporated,1,LI - Not losing LI households or very early stages of displacement,5622,4.1,43,191,-14.6,4.2,39,218,-2.4,2.8,60.7,55.3,65.9,10.3,14.5,15.0,45.4,46.6,52.1,49.7,77.3,91.4,4.2,0.6,52811,64819,44763,22.7,-30.9,0.0,2.3,28.0,-14.6,-3.7,-11.3,0,0,13.5,11.1
6013314104,Contra Costa,Contra Costa County Unincorporated,1,LI - Not losing LI households or very early stages of displacement,7036,22.0,45,865,-28.7,35.2,0,-24,-3.2,-3.2,60.7,69.9,71.0,10.3,9.7,12.3,45.4,44.0,51.8,49.7,68.5,79.2,-0.6,2.6,52811,42998,37141,-18.6,-13.6,55.2,0.0,-2.6,-28.7,-30.0,-16.9,0,0,11.4,8.2
6013314200,Contra Costa,Contra Costa County Unincorporated,1,LI - Not losing LI households or very early stages of displacement,6930,11.6,29,150,-22.5,71.5,15,109,-6.4,10.5,55.6,57.4,66.6,8.2,6.3,8.7,25.6,26.1,37.8,36.5,65.7,83.5,-1.9,2.3,58142,60840,41272,4.6,-32.2,28.5,0.8,9.4,-22.5,-8.7,-22.3,0,0,10.7,4.3
6013315000,Contra Costa,Contra Costa County Unincorporated,5,MHI - Not losing LI households or very early stages of displacement,3194,7.4,-6,492,-21.4,20.8,0,151,-7.6,-11.2,31.6,21.5,35.8,24.8,25.9,34.3,18.5,13.0,25.5,30.5,47.1,41.9,1.1,8.3,83049,99483,84440,19.8,-15.1,3.1,0.0,-0.6,-21.4,14.2,-1.9,0,0,14.9,7.3
6013316000,Contra Costa,Martinez,2,LI - At risk of gentrification or displacement,1324,74.8,-27,3075,30.3,20.2,0,-95,-15.1,-19.8,79.7,75.9,70.5,8.6,8.4,12.0,81.9,85.2,88.0,40.5,46.5,48.7,-0.2,3.7,36170,39604,40536,9.5,2.4,0.0,0.0,-1.6,30.3,-15.5,9.3,0,0,34.3,19.2
6013317000,Contra Costa,Martinez,3,LI - Undergoing displacement,2185,70.4,-158,3018,-7.1,56.9,0,-160,-2.0,4.8,64.3,61.3,44.5,20.2,21.1,31.0,62.8,65.9,58.1,15.3,21.5,27.9,0.9,9.9,48626,54070,69293,11.2,28.2,0.0,0.0,7.1,-7.1,-3.4,11.7,0,0,5.1,3.1
6013318000,Contra Costa,Martinez,2,LI - At risk of gentrification or displacement,3161,51.2,-159,338,16.2,14.6,0,-141,3.7,-9.7,52.8,55.5,54.7,23.9,29.2,37.2,49.8,51.8,51.3,14.5,19.7,30.6,5.3,8.1,56132,61623,53708,9.8,-12.8,2.6,0.0,-3.6,16.2,-0.4,21.8,0,0,8.8,12.5
6013319000,Contra Costa,Martinez,2,LI - At risk of gentrification or displacement,7202,30.3,-64,3343,-13.2,7.4,56,443,0.1,-5.9,43.0,39.5,54.1,20.5,23.8,19.0,36.9,34.2,50.1,17.3,24.0,32.0,3.3,-4.8,70897,82104,58430,15.8,-28.8,5.9,1.8,6.1,-13.2,-0.3,18.5,0,0,7.2,7.4
6013320001,Contra Costa,Contra Costa County Unincorporated,3,LI - Undergoing displacement,3902,10.1,-138,590,-4.7,61.6,82,-2,-3.1,21.0,46.8,52.7,50.9,11.3,12.4,17.4,32.3,30.4,40.0,23.5,34.7,50.3,1.0,5.0,65881,66014,60958,0.2,-7.7,6.2,6.6,22.6,-4.7,0.6,22.6,0,0,7.5,4.4
6013320003,Contra Costa,Martinez,7,MHI - Undergoing displacement,2811,5.5,-56,3292,-11.4,66.7,0,-162,-1.1,5.9,27.5,33.9,19.3,31.2,33.4,40.5,29.2,27.5,9.2,17.6,26.5,31.7,2.2,7.0,92355,92402,107445,0.1,16.3,23.0,0.0,6.8,-11.4,0.8,13.4,0,0,5.6,4.5
6013320004,Contra Costa,Martinez,7,MHI - Undergoing displacement,6500,2.5,-126,1137,-2.8,45.3,229,-17,-1.4,16.7,27.5,33.9,30.3,31.2,33.4,34.0,29.2,27.5,32.4,17.6,26.5,31.1,2.2,0.5,92355,92402,94767,0.1,2.6,23.0,9.1,6.7,-2.8,0.8,8.3,0,0,5.6,4.2
6013321101,Contra Costa,Martinez,5,MHI - Not losing LI households or very early stages of displacement,6900,0.0,-153,1692,-4.7,37.9,47,97,6.2,5.7,28.2,31.9,35.5,26.2,31.7,33.5,21.5,21.8,31.2,18.5,25.3,35.0,5.4,1.8,89160,90623,83238,1.6,-8.1,1.0,1.9,8.8,-4.7,-11.2,21.7,0,0,1.6,7.8
6013321102,Contra Costa,Martinez,5,MHI - Not losing LI households or very early stages of displacement,6485,0.4,8,455,-1.3,9.6,33,230,-0.2,-4.4,14.2,19.5,27.7,45.7,51.2,52.8,13.4,9.8,13.6,17.6,22.5,34.3,5.5,1.5,112291,127973,102089,14.0,-20.2,0.0,1.2,10.7,-1.3,-14.1,18.8,0,0,4.1,3.8
6013321103,Contra Costa,Martinez,5,MHI - Not losing LI households or very early stages of displacement,4678,6.5,-98,549,9.4,20.1,0,-34,-2.0,-1.2,27.7,28.3,28.1,34.0,40.4,47.8,20.5,21.2,21.1,12.5,18.3,30.5,6.4,7.5,92802,102445,96060,10.4,-6.2,5.6,0.0,10.6,9.4,-8.2,23.3,0,0,4.9,2.9
6013321200,Contra Costa,Pleasant Hill,1,LI - Not losing LI households or very early stages of displacement,5473,1.2,-130,3160,-5.1,18.9,13,194,-2.8,4.3,40.1,46.1,54.4,26.0,35.2,38.6,54.7,50.7,54.4,20.3,34.0,44.9,9.3,3.3,74119,74092,56775,0.0,-23.4,5.0,0.5,14.3,-5.1,-12.0,11.9,0,0,12.8,10.0
6013322000,Contra Costa,Pleasant Hill,5,MHI - Not losing LI households or very early stages of displacement,6270,3.3,14,2908,1.6,6.8,152,138,-0.6,-1.0,32.2,29.2,32.8,35.4,42.7,49.9,26.4,24.6,34.3,15.7,23.5,30.8,7.3,7.2,92783,100652,89722,8.5,-10.9,2.4,5.6,13.1,1.6,-3.7,29.5,0,0,5.8,5.2
6013323000,Contra Costa,Pleasant Hill,6,MHI - At risk of displacement,4787,19.8,-33,2369,8.8,15.9,87,73,-2.4,7.4,34.4,28.5,32.1,34.1,39.9,51.7,26.6,21.8,22.4,13.1,16.6,29.4,5.8,11.8,85159,90500,91250,6.3,0.8,0.6,4.7,17.8,8.8,-8.1,37.9,0,0,3.7,1.4
6013324001,Contra Costa,Contra Costa County Unincorporated,2,LI - At risk of gentrification or displacement,4863,2.6,-133,17220,7.1,13.0,543,246,-6.2,16.9,55.2,51.7,50.2,29.7,40.4,59.4,69.1,73.8,84.9,17.8,29.6,45.4,10.7,19.0,56745,66153,65873,16.6,-0.4,13.0,18.7,17.7,7.1,-8.6,21.4,0,0,13.4,7.1
6013324002,Contra Costa,Pleasant Hill,1,LI - Not losing LI households or very early stages of displacement,4799,4.8,-193,5020,3.8,3.2,0,-57,-6.0,-1.4,55.2,51.7,51.2,29.7,40.4,42.5,69.1,73.8,71.4,17.8,29.6,36.0,10.6,2.1,56745,66153,61306,16.6,-7.3,13.1,0.0,19.3,3.8,-8.6,33.6,0,0,13.4,7.4
6013325000,Contra Costa,Pleasant Hill,2,LI - At risk of gentrification or displacement,5904,27.3,-124,2836,21.0,14.5,247,202,2.6,9.0,41.8,33.9,39.5,27.7,37.4,46.8,27.3,25.3,35.0,11.7,17.1,19.8,9.6,9.4,75303,89657,77972,19.1,-13.0,2.6,10.6,22.6,21.0,1.5,34.6,0,0,5.5,8.1
6013326000,Contra Costa,Pleasant Hill,5,MHI - Not losing LI households or very early stages of displacement,3731,8.4,-122,596,21.8,32.5,160,204,4.6,12.5,20.6,22.2,34.5,45.9,49.8,49.9,9.0,8.0,26.6,10.4,15.7,23.3,3.8,0.2,109607,115686,96154,5.5,-16.9,3.2,11.0,15.0,21.8,-0.4,33.9,0,0,7.2,11.9
6013327000,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,7248,10.1,157,5098,-10.5,11.2,25,-10,1.9,5.3,55.5,59.1,58.5,10.8,15.8,16.1,27.4,25.3,30.3,22.5,37.9,47.8,4.9,0.3,58156,56785,51673,-2.4,-9.0,0.0,0.9,11.1,-10.5,-45.5,-1.2,0,0,6.1,8.0
6013328000,Contra Costa,Concord,2,LI - At risk of gentrification or displacement,2464,3.7,-48,15756,-18.8,41.9,385,249,-6.8,46.4,79.4,83.4,76.4,16.3,11.2,33.5,88.1,92.7,96.1,27.9,36.5,58.7,-5.1,22.3,34270,33589,30974,-2.0,-7.8,7.5,27.0,18.1,-18.8,-16.1,-20.9,0,0,17.6,10.8
6013329000,Contra Costa,Concord,2,LI - At risk of gentrification or displacement,6684,19.7,-95,3246,6.8,42.2,0,29,-1.7,0.6,38.5,42.4,45.8,19.5,24.6,18.1,34.1,31.4,35.2,21.9,37.8,43.8,5.1,-6.5,76832,75366,66191,-1.9,-12.2,7.0,0.0,-3.4,6.8,-15.3,16.4,0,0,10.1,8.4
6013330000,Contra Costa,Concord,6,MHI - At risk of displacement,5553,17.0,-150,1250,3.5,23.6,61,-61,-3.2,-2.2,34.5,39.7,38.1,15.7,17.6,23.1,28.4,21.8,34.0,20.9,33.3,44.9,1.9,5.5,80483,79573,73289,-1.1,-7.9,0.0,3.0,5.3,3.5,-13.9,15.5,0,0,8.0,4.8
6013331000,Contra Costa,Concord,2,LI - At risk of gentrification or displacement,7504,13.8,-159,1697,-7.6,26.3,166,24,-0.1,10.8,43.4,42.7,42.6,20.5,25.0,33.5,41.9,38.9,40.6,17.7,30.7,36.3,4.5,8.5,73688,75774,69329,2.8,-8.5,2.7,5.9,5.1,-7.6,-12.1,17.7,0,0,5.3,5.1
6013332000,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,8084,5.0,-225,1508,-2.0,17.6,153,162,-1.5,5.4,28.7,40.1,43.6,26.2,21.0,29.6,22.8,20.9,26.2,16.3,26.8,41.4,-5.2,8.5,85922,82422,70898,-4.1,-14.0,1.3,5.2,9.1,-2.0,-10.9,15.1,0,0,6.2,4.7
6013333101,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,4018,3.7,-51,1190,-3.6,17.2,21,164,-3.6,-0.8,34.7,30.6,41.6,24.6,28.1,22.5,30.8,27.6,31.6,18.8,29.0,40.0,3.5,-5.6,81649,88155,72976,8.0,-17.2,7.1,1.4,12.2,-3.6,-11.3,12.7,0,0,8.1,4.5
6013333102,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,4193,2.4,-33,875,-6.7,0.3,157,234,-6.4,5.9,34.7,30.6,43.6,24.6,28.1,27.0,30.8,27.6,24.6,18.8,29.0,35.0,3.5,-1.1,81649,88156,72125,8.0,-18.2,7.1,9.7,14.3,-6.7,-11.3,19.3,0,0,8.1,1.7
6013333200,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,5899,4.0,17,1340,4.1,34.5,53,181,0.6,-3.5,27.5,35.1,44.7,30.3,27.5,33.9,21.6,20.2,26.1,16.4,26.6,41.0,-2.9,6.4,94545,87835,75357,-7.1,-14.2,2.3,2.3,9.2,4.1,-13.6,21.0,0,0,5.6,6.2
6013334001,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,3777,10.5,-16,1599,3.8,27.5,124,62,5.4,-7.7,43.7,50.0,53.0,21.8,21.7,27.9,38.1,39.1,54.6,19.6,31.2,44.2,-0.1,6.2,73628,68214,54688,-7.4,-19.8,4.0,7.9,5.2,3.8,-7.2,13.8,0,0,4.0,9.4
6013334004,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,7058,1.5,-114,1516,-6.0,3.6,112,-19,-1.7,-6.1,39.8,44.5,42.6,32.5,31.5,37.4,41.9,44.5,43.1,25.5,38.3,49.2,-1.0,5.9,80326,74768,74075,-6.9,-0.9,2.7,3.4,2.4,-6.0,-29.1,6.7,0,0,5.1,3.4
6013334006,Contra Costa,Concord,5,MHI - Not losing LI households or very early stages of displacement,4791,1.3,-37,895,4.8,24.2,16,21,1.2,-8.1,20.0,19.6,22.0,47.1,52.2,52.4,23.7,16.5,15.3,26.3,32.9,38.4,5.1,0.2,108575,111329,119832,2.5,7.6,0.0,0.9,3.9,4.8,-11.6,16.2,0,0,1.8,3.0
6013334200,Contra Costa,Contra Costa County Unincorporated,5,MHI - Not losing LI households or very early stages of displacement,7607,20.3,-18,1277,26.5,-16.4,61,7,0.8,11.4,25.0,28.5,27.7,47.7,52.4,66.2,9.4,22.2,26.6,7.6,11.9,27.9,4.8,13.8,110600,119390,129417,7.9,8.4,22.2,2.2,18.1,26.5,20.7,24.4,0,0,3.5,4.2
6013335000,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,3444,30.5,-40,1694,0.1,38.9,27,91,1.9,-1.2,41.0,34.5,41.3,23.4,24.0,29.5,28.9,26.6,31.9,16.6,28.1,42.9,0.6,5.5,70276,86738,70357,23.4,-18.9,0.2,2.1,2.0,0.1,-6.1,21.7,0,0,5.2,7.1
6013336101,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,4356,1.2,-17,1639,3.1,4.0,0,-10,-9.1,-16.0,65.2,68.3,77.4,20.9,13.6,15.3,82.4,84.8,83.1,38.1,74.7,80.9,-7.3,1.7,48834,51666,39934,5.8,-22.7,0.0,0.0,1.1,3.1,-7.8,-6.7,0,0,24.8,15.7
6013336102,Contra Costa,Concord,3,LI - Undergoing displacement,7430,2.5,-334,1425,-15.1,13.3,0,-164,-10.9,3.2,65.2,71.5,70.7,20.8,15.0,17.0,82.4,80.6,90.9,38.1,68.9,81.2,-5.8,2.0,48834,46286,41948,-5.2,-9.4,27.0,0.0,-1.8,-15.1,-49.8,18.6,0,0,24.4,13.5
6013336201,Contra Costa,Concord,4,LI - Advanced gentrification,4027,19.3,-24,752,5.7,45.2,54,-181,-9.4,11.9,61.8,64.2,46.3,19.1,12.4,17.7,62.6,60.8,34.3,33.7,69.0,71.5,-6.8,5.4,54290,53125,69561,-2.1,30.9,0.5,4.6,-0.8,5.7,-21.0,19.1,0,1,20.7,11.3
6013336202,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,5668,5.6,-41,3333,-0.5,12.9,28,308,-7.5,4.1,61.8,64.2,84.0,19.2,12.4,12.7,62.6,60.8,83.8,33.7,69.0,87.9,-6.8,0.3,54290,53125,33221,-2.1,-37.5,0.0,1.6,-1.3,-0.5,-21.0,-1.0,0,0,20.7,13.2
6013337100,Contra Costa,Concord,5,MHI - Not losing LI households or very early stages of displacement,3259,8.8,6,552,20.4,1.5,118,110,2.5,3.7,29.0,23.0,31.2,33.8,38.2,42.0,21.7,25.9,21.2,16.3,28.3,41.4,4.4,3.8,105946,115371,86957,8.9,-24.6,6.1,9.5,0.4,20.4,-6.6,5.3,0,0,1.6,4.1
6013337200,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,7430,1.5,214,3106,-4.1,4.8,47,118,-2.8,3.1,48.2,48.3,53.1,24.9,27.4,33.8,35.4,32.3,29.0,18.7,30.6,47.3,2.5,6.4,65645,70215,58158,7.0,-17.2,1.3,1.5,8.5,-4.1,-27.4,20.6,0,0,8.5,5.7
6013337300,Contra Costa,Concord,5,MHI - Not losing LI households or very early stages of displacement,5980,0.0,-196,995,28.6,1.9,93,-111,-2.7,-3.6,21.6,25.5,21.2,45.6,54.7,55.3,20.0,20.2,19.1,16.3,22.6,41.1,9.1,0.6,112585,118946,121901,5.6,2.5,1.5,3.9,46.2,28.6,-5.4,25.2,0,0,4.6,2.0
6013338101,Contra Costa,Concord,1,LI - Not losing LI households or very early stages of displacement,4638,6.6,65,1640,-3.0,23.9,238,335,-1.9,1.6,44.6,42.3,60.1,31.5,30.1,22.0,34.0,31.7,49.4,23.5,40.7,57.5,-1.4,-8.0,72373,85015,50031,17.5,-41.2,2.7,12.6,13.1,-3.0,-14.5,-9.3,0,0,7.6,5.7
6013338102,Contra Costa,Concord,7,MHI - Undergoing displacement,3863,1.4,11,806,-0.5,71.5,34,-213,-6.1,2.0,44.6,42.3,27.2,31.4,30.1,51.1,34.0,31.7,13.8,23.5,40.7,40.6,-1.4,21.1,72373,85015,93601,17.5,10.1,2.7,2.4,19.4,-0.5,-14.5,44.1,0,0,7.6,1.4
6013338201,Contra Costa,Walnut Creek,5,MHI - Not losing LI households or very early stages of displacement,3466,1.4,-66,6575,0.0,-18.1,32,1,3.5,-10.7,24.5,30.2,30.1,43.1,47.7,57.8,13.7,12.2,11.5,18.3,24.5,29.9,4.6,10.1,101690,110394,111066,8.6,0.6,4.3,2.2,19.2,0.0,-4.4,14.6,0,0,1.9,5.5
6013338203,Contra Costa,Contra Costa County Unincorporated,6,MHI - At risk of displacement,4770,3.9,-75,5098,9.3,7.0,224,-163,-1.7,9.7,35.3,37.3,28.7,51.1,54.6,65.6,47.8,47.3,60.7,12.6,23.4,31.4,3.5,11.0,80100,86279,86728,7.7,0.5,4.4,8.5,18.4,9.3,-7.7,7.5,0,0,8.9,7.2
6013338204,Contra Costa,Walnut Creek,7,MHI - Undergoing displacement,5947,1.5,-23,1023,10.3,12.9,0,-395,-3.3,6.5,35.3,37.3,27.3,51.1,54.6,68.9,47.8,47.3,35.2,12.6,23.4,30.0,3.5,14.3,80100,86279,93194,7.7,8.0,4.4,0.0,24.4,10.3,-7.7,23.8,0,0,8.9,5.5
